order_id,product_name,category,price,quantity,order_date,customer_region,payment_method
4981,Teclado Gamer RGB,Periféricos,4814.42,1,2022-12-13,Norte,Caixa Tem
4982,Fone Bluetooth Pro,Acessórios,2051.77,2,2022-08-07,Nordeste,Paypal
4983,Tablet Vision10,Tablets,3390.9,4,2022-10-10,Sudeste,Caixa Tem
4984,Notebook Turbo14,Computadores,4626.74,5,2022-03-19,Sul,Cartão
4985,Tablet Vision10,Tablets,4522.31,1,2022-06-30,Nordeste,Caixa Tem
4986,Monitor UltraWide,Monitores,3426.02,1,2022-04-26,Nordeste,Caixa Tem
4987,Notebook Turbo14,Computadores,3679.25,4,2022-10-13,Sul,Caixa Tem
4988,Notebook Turbo14,Computadores,4083.12,3,2022-06-28,Nordeste,Caixa Tem
4989,Tablet Vision10,Tablets,1844.23,3,2022-07-11,Norte,Caixa Tem
4990,Notebook Turbo14,Computadores,470.75,3,2022-05-15,Sul,Caixa Tem
4991,Mouse Ergonômico,Periféricos,1426.82,3,2022-05-02,Sudeste,Caixa Tem
4992,HD Externo 2TB,Armazenamento,674.94,1,2022-04-30,Sul,Caixa Tem
4993,Câmera ZoomX,Câmeras,1959.79,4,2022-06-12,Norte,Pix
4994,SSD 1TB,Armazenamento,2330.68,4,2022-09-06,Nordeste,Caixa Tem
4995,Notebook Turbo14,Computadores,3037.68,3,2022-03-12,Sudeste,Caixa Tem
4996,Fone Bluetooth Pro,Acessórios,3154.77,3,2022-10-24,Centro-Oeste,Boleto
4997,Teclado Gamer RGB,Periféricos,3780.78,3,2022-07-28,Sudeste,Paypal
4998,Notebook Turbo14,Computadores,555.31,1,2022-04-24,Sudeste,Cartão
4999,Tablet Vision10,Tablets,683.92,3,2022-04-14,Sudeste,Boleto
5000,Smartwatch X200,Wearables,4050.83,1,2022-06-27,Sul,Caixa Tem
5001,Mouse Ergonômico,Periféricos,1314.01,3,2022-08-16,Centro-Oeste,Caixa Tem
5002,Tablet Vision10,Tablets,4617.66,2,2022-05-05,Nordeste,Cartão
5003,Tablet Vision10,Tablets,3430.15,5,2022-02-08,Nordeste,Pix
5004,Tablet Vision10,Tablets,2369.45,2,2022-06-10,Nordeste,Caixa Tem
5005,SSD 1TB,Armazenamento,3409.94,3,2022-02-15,Sul,Cartão
5006,Smartwatch X200,Wearables,1820.34,5,2022-02-01,Centro-Oeste,Caixa Tem
5007,Monitor UltraWide,Monitores,1211.29,4,2022-01-27,Sul,Caixa Tem
5008,Notebook Turbo14,Computadores,578.99,1,2022-06-27,Norte,Pix
5009,Notebook Turbo14,Computadores,833.01,2,2022-08-03,Nordeste,Paypal
5010,Teclado Gamer RGB,Periféricos,1166.6,3,2022-04-03,Centro-Oeste,Pix
5011,Mouse Ergonômico,Periféricos,3187.57,5,2022-12-09,Sul,Paypal
5012,HD Externo 2TB,Armazenamento,4763.77,4,2022-11-14,Centro-Oeste,Cartão
5013,HD Externo 2TB,Armazenamento,3452.39,5,2022-02-02,Centro-Oeste,Caixa Tem
5014,Fone Bluetooth Pro,Acessórios,3814.85,3,2022-04-16,Nordeste,Cartão
5015,Monitor UltraWide,Monitores,4217.09,5,2022-05-04,Sudeste,Caixa Tem
5016,Teclado Gamer RGB,Periféricos,4428.37,5,2022-05-09,Centro-Oeste,Caixa Tem
5017,Smartwatch X200,Wearables,2847.03,1,2022-08-25,Norte,Paypal
5018,Notebook Turbo14,Computadores,2776.71,1,2022-12-11,Centro-Oeste,Caixa Tem
5019,Fone Bluetooth Pro,Acessórios,3517.4,5,2022-11-05,Sul,Boleto
5020,Teclado Gamer RGB,Periféricos,3253.31,1,2022-11-07,Sul,Cartão
5021,Notebook Turbo14,Computadores,4516.82,5,2022-02-18,Sudeste,Pix
5022,Câmera ZoomX,Câmeras,4784.94,1,2022-05-31,Centro-Oeste,Cartão
5023,Câmera ZoomX,Câmeras,4908.53,5,2022-06-03,Norte,Paypal
5024,Mouse Ergonômico,Periféricos,1226.66,5,2022-09-19,Sul,Caixa Tem
5025,Smartwatch X200,Wearables,4213.47,1,2022-08-09,Centro-Oeste,Caixa Tem
5026,Mouse Ergonômico,Periféricos,2046.8,4,2022-06-23,Norte,Caixa Tem
5027,Câmera ZoomX,Câmeras,818.58,4,2022-04-16,Sudeste,Pix
5028,Tablet Vision10,Tablets,2479.33,2,2022-06-04,Centro-Oeste,Caixa Tem
5029,SSD 1TB,Armazenamento,1614.55,3,2022-05-01,Norte,Caixa Tem
5030,Monitor UltraWide,Monitores,3872.66,3,2022-11-17,Sudeste,Cartão
5031,Monitor UltraWide,Monitores,2082.87,2,2022-01-21,Nordeste,Cartão
5032,Notebook Turbo14,Computadores,4107.28,2,2022-02-19,Centro-Oeste,Caixa Tem
5033,Notebook Turbo14,Computadores,1394.68,4,2022-09-23,Centro-Oeste,Boleto
5034,Notebook Turbo14,Computadores,2957.16,5,2022-08-24,Nordeste,Caixa Tem
5035,SSD 1TB,Armazenamento,4639.59,3,2022-05-14,Sul,Caixa Tem
5036,Tablet Vision10,Tablets,3938.33,2,2022-01-20,Nordeste,Caixa Tem
5037,Mouse Ergonômico,Periféricos,1564.96,3,2022-05-17,Nordeste,Cartão
5038,Mouse Ergonômico,Periféricos,382.77,1,2022-10-07,Centro-Oeste,Caixa Tem
5039,Teclado Gamer RGB,Periféricos,3997.04,4,2022-05-09,Centro-Oeste,Cartão
5040,Notebook Turbo14,Computadores,2535.82,4,2022-03-28,Nordeste,Caixa Tem
5041,Tablet Vision10,Tablets,429.74,3,2022-12-29,Nordeste,Caixa Tem
5042,Notebook Turbo14,Computadores,3854.36,4,2022-06-22,Sudeste,Caixa Tem
5043,SSD 1TB,Armazenamento,2479.57,2,2022-07-03,Sul,Caixa Tem
5044,Monitor UltraWide,Monitores,1697.2,4,2022-05-14,Nordeste,Caixa Tem
5045,Tablet Vision10,Tablets,810.62,3,2022-12-27,Nordeste,Cartão
5046,Fone Bluetooth Pro,Acessórios,4935.2,4,2022-11-22,Centro-Oeste,Cartão
5047,Notebook Turbo14,Computadores,1363.44,5,2022-04-18,Nordeste,Caixa Tem
5048,Tablet Vision10,Tablets,3433.97,5,2022-10-03,Nordeste,Caixa Tem
5049,Teclado Gamer RGB,Periféricos,558.1,5,2022-09-15,Centro-Oeste,Boleto
5050,Smartwatch X200,Wearables,4255.73,5,2022-02-18,Sudeste,Caixa Tem
5051,Tablet Vision10,Tablets,2584.35,3,2022-09-06,Sudeste,Cartão
5052,Teclado Gamer RGB,Periféricos,4272.53,1,2022-11-21,Sudeste,Caixa Tem
5053,Câmera ZoomX,Câmeras,595.0,5,2022-10-30,Sul,Caixa Tem
5054,Teclado Gamer RGB,Periféricos,4630.72,4,2022-03-23,Centro-Oeste,Caixa Tem
5055,Fone Bluetooth Pro,Acessórios,4756.51,5,2022-01-11,Sudeste,Boleto
5056,Mouse Ergonômico,Periféricos,3156.16,3,2022-12-25,Norte,Caixa Tem
5057,Teclado Gamer RGB,Periféricos,1660.56,3,2022-06-05,Sul,Boleto
5058,Monitor UltraWide,Monitores,3019.26,1,2022-01-21,Sudeste,Boleto
5059,Teclado Gamer RGB,Periféricos,1477.93,1,2022-09-23,Sul,Caixa Tem
5060,Teclado Gamer RGB,Periféricos,2372.92,5,2022-09-10,Norte,Caixa Tem
5061,Smartwatch X200,Wearables,4254.92,4,2022-02-13,Sudeste,Caixa Tem
5062,Notebook Turbo14,Computadores,1978.19,1,2022-08-21,Sul,Paypal
5063,SSD 1TB,Armazenamento,3354.38,2,2022-11-06,Sul,Cartão
5064,Notebook Turbo14,Computadores,3960.28,2,2022-07-16,Norte,Caixa Tem
5065,Smartwatch X200,Wearables,892.4,1,2022-05-15,Norte,Caixa Tem
5066,HD Externo 2TB,Armazenamento,3593.29,2,2022-04-30,Centro-Oeste,Caixa Tem
5067,SSD 1TB,Armazenamento,509.63,2,2022-04-25,Sudeste,Caixa Tem
5068,Tablet Vision10,Tablets,1616.02,4,2022-12-01,Norte,Paypal
5069,Teclado Gamer RGB,Periféricos,899.58,3,2022-03-19,Norte,Boleto
5070,Câmera ZoomX,Câmeras,907.08,3,2022-12-06,Norte,Caixa Tem
5071,Fone Bluetooth Pro,Acessórios,3888.16,3,2022-05-31,Centro-Oeste,Paypal
5072,HD Externo 2TB,Armazenamento,534.21,2,2022-02-21,Sul,Caixa Tem
5073,Monitor UltraWide,Monitores,2075.16,2,2022-02-19,Sul,Cartão
5074,Smartwatch X200,Wearables,3762.16,4,2022-03-10,Norte,Caixa Tem
5075,HD Externo 2TB,Armazenamento,509.56,1,2022-01-21,Centro-Oeste,Boleto
5076,SSD 1TB,Armazenamento,937.55,2,2022-07-29,Nordeste,Paypal
5077,Monitor UltraWide,Monitores,4443.05,2,2022-06-01,Centro-Oeste,Caixa Tem
5078,Smartwatch X200,Wearables,1667.59,5,2022-11-04,Nordeste,Boleto
5079,HD Externo 2TB,Armazenamento,3522.98,5,2022-07-17,Norte,Cartão
5080,SSD 1TB,Armazenamento,4565.93,2,2022-05-28,Norte,Cartão
5081,Notebook Turbo14,Computadores,4395.69,1,2022-12-06,Sudeste,Caixa Tem
5082,Teclado Gamer RGB,Periféricos,744.5,1,2022-09-28,Sudeste,Caixa Tem
5083,Fone Bluetooth Pro,Acessórios,1241.93,1,2022-11-05,Sudeste,Boleto
5084,Fone Bluetooth Pro,Acessórios,361.26,1,2022-01-04,Sul,Pix
5085,Notebook Turbo14,Computadores,1490.43,1,2022-06-14,Nordeste,Boleto
5086,Tablet Vision10,Tablets,619.25,2,2022-01-27,Norte,Caixa Tem
5087,HD Externo 2TB,Armazenamento,1863.89,4,2022-02-01,Centro-Oeste,Caixa Tem
5088,SSD 1TB,Armazenamento,3602.9,3,2022-02-18,Sul,Cartão
5089,SSD 1TB,Armazenamento,3999.15,5,2022-03-22,Sul,Caixa Tem
5090,Smartwatch X200,Wearables,219.82,3,2022-05-13,Norte,Caixa Tem
5091,Câmera ZoomX,Câmeras,4115.93,1,2022-11-25,Sul,Pix
5092,SSD 1TB,Armazenamento,1658.53,2,2022-11-11,Sul,Caixa Tem
5093,SSD 1TB,Armazenamento,3982.73,4,2022-11-24,Sudeste,Paypal
5094,Teclado Gamer RGB,Periféricos,1819.02,4,2022-01-10,Sul,Pix
5095,Notebook Turbo14,Computadores,2328.01,4,2022-11-01,Sudeste,Boleto
5096,Tablet Vision10,Tablets,2486.39,5,2022-09-01,Sudeste,Cartão
5097,Notebook Turbo14,Computadores,3796.38,4,2022-11-05,Sul,Cartão
5098,Notebook Turbo14,Computadores,4609.57,2,2022-09-21,Nordeste,Pix
5099,Notebook Turbo14,Computadores,3342.15,5,2022-02-17,Sul,Caixa Tem
5100,HD Externo 2TB,Armazenamento,1835.09,1,2022-07-03,Sul,Caixa Tem
5101,Mouse Ergonômico,Periféricos,1932.13,1,2022-07-10,Nordeste,Caixa Tem
5102,Monitor UltraWide,Monitores,1722.01,5,2022-09-22,Norte,Pix
5103,Teclado Gamer RGB,Periféricos,3085.49,2,2022-03-03,Sudeste,Caixa Tem
5104,Smartwatch X200,Wearables,4342.16,1,2022-08-14,Centro-Oeste,Caixa Tem
5105,HD Externo 2TB,Armazenamento,3728.08,1,2022-08-22,Norte,Pix
5106,Notebook Turbo14,Computadores,425.57,5,2022-04-09,Sudeste,Caixa Tem
5107,HD Externo 2TB,Armazenamento,3073.93,5,2022-01-08,Norte,Boleto
5108,HD Externo 2TB,Armazenamento,1338.05,3,2022-01-06,Norte,Boleto
5109,Câmera ZoomX,Câmeras,3510.62,2,2022-05-02,Centro-Oeste,Boleto
5110,Mouse Ergonômico,Periféricos,3404.15,3,2022-04-25,Centro-Oeste,Cartão
5111,Mouse Ergonômico,Periféricos,3876.82,4,2022-09-26,Nordeste,Caixa Tem
5112,Notebook Turbo14,Computadores,3839.39,5,2022-04-07,Sudeste,Boleto
5113,Notebook Turbo14,Computadores,1099.0,4,2022-03-28,Norte,Cartão
5114,Teclado Gamer RGB,Periféricos,300.84,1,2022-02-06,Centro-Oeste,Pix
5115,HD Externo 2TB,Armazenamento,4064.05,5,2022-05-29,Centro-Oeste,Cartão
5116,Fone Bluetooth Pro,Acessórios,1744.94,1,2022-05-28,Sul,Caixa Tem
5117,SSD 1TB,Armazenamento,3019.88,2,2022-08-02,Nordeste,Caixa Tem
5118,Fone Bluetooth Pro,Acessórios,1690.6,2,2022-09-11,Sudeste,Caixa Tem
5119,Smartwatch X200,Wearables,4293.28,3,2022-03-01,Norte,Cartão
5120,Monitor UltraWide,Monitores,2741.28,2,2022-04-11,Sudeste,Caixa Tem
5121,SSD 1TB,Armazenamento,1126.18,4,2022-11-22,Norte,Caixa Tem
5122,Teclado Gamer RGB,Periféricos,3033.74,3,2022-08-14,Norte,Caixa Tem
5123,Tablet Vision10,Tablets,1658.92,4,2022-11-20,Sudeste,Caixa Tem
5124,HD Externo 2TB,Armazenamento,4389.9,2,2022-09-23,Sudeste,Caixa Tem
5125,Smartwatch X200,Wearables,4273.43,3,2022-03-19,Centro-Oeste,Caixa Tem
5126,Monitor UltraWide,Monitores,1582.6,1,2022-07-30,Centro-Oeste,Caixa Tem
5127,Câmera ZoomX,Câmeras,2591.48,4,2022-07-24,Sul,Caixa Tem
5128,Fone Bluetooth Pro,Acessórios,1660.86,3,2022-07-25,Norte,Cartão
5129,Câmera ZoomX,Câmeras,2734.14,5,2022-08-18,Norte,Caixa Tem
5130,Câmera ZoomX,Câmeras,3045.58,4,2022-04-26,Sul,Pix
5131,Mouse Ergonômico,Periféricos,627.45,4,2022-01-17,Norte,Cartão
5132,Mouse Ergonômico,Periféricos,576.62,5,2022-12-12,Sul,Boleto
5133,Câmera ZoomX,Câmeras,1600.18,2,2022-08-09,Nordeste,Caixa Tem
5134,HD Externo 2TB,Armazenamento,3791.37,2,2022-06-10,Centro-Oeste,Caixa Tem
5135,Fone Bluetooth Pro,Acessórios,3705.51,3,2022-01-29,Sul,Caixa Tem
5136,Tablet Vision10,Tablets,778.19,1,2022-02-06,Norte,Paypal
5137,HD Externo 2TB,Armazenamento,3276.92,5,2022-03-25,Norte,Paypal
5138,Câmera ZoomX,Câmeras,478.17,5,2022-07-20,Centro-Oeste,Pix
5139,SSD 1TB,Armazenamento,4450.29,2,2022-12-19,Nordeste,Cartão
5140,HD Externo 2TB,Armazenamento,3122.6,1,2022-11-23,Sul,Boleto
5141,Mouse Ergonômico,Periféricos,3103.89,3,2022-07-22,Sudeste,Pix
5142,Mouse Ergonômico,Periféricos,1740.38,1,2022-11-29,Sudeste,Caixa Tem
5143,SSD 1TB,Armazenamento,257.81,3,2022-07-21,Sul,Cartão
5144,Monitor UltraWide,Monitores,4213.0,2,2022-01-28,Sudeste,Caixa Tem
5145,HD Externo 2TB,Armazenamento,1527.92,2,2022-03-31,Sul,Cartão
5146,Tablet Vision10,Tablets,423.17,4,2022-04-25,Sudeste,Caixa Tem
5147,Monitor UltraWide,Monitores,462.75,1,2022-12-25,Centro-Oeste,Cartão
5148,Smartwatch X200,Wearables,300.02,3,2022-11-19,Sudeste,Caixa Tem
5149,Tablet Vision10,Tablets,1463.73,3,2022-07-16,Norte,Caixa Tem
5150,Fone Bluetooth Pro,Acessórios,1024.39,2,2022-01-29,Norte,Pix
5151,Teclado Gamer RGB,Periféricos,3262.4,5,2022-08-11,Nordeste,Cartão
5152,Teclado Gamer RGB,Periféricos,3848.49,1,2022-07-25,Nordeste,Caixa Tem
5153,Mouse Ergonômico,Periféricos,3062.18,3,2022-05-26,Nordeste,Cartão
5154,Smartwatch X200,Wearables,2293.18,3,2022-03-27,Nordeste,Pix
5155,Teclado Gamer RGB,Periféricos,694.39,4,2022-06-14,Norte,Cartão
5156,Fone Bluetooth Pro,Acessórios,3805.53,4,2022-04-22,Norte,Cartão
5157,Notebook Turbo14,Computadores,347.46,2,2022-11-23,Centro-Oeste,Pix
5158,SSD 1TB,Armazenamento,921.02,2,2022-04-08,Sudeste,Caixa Tem
5159,Teclado Gamer RGB,Periféricos,3718.09,1,2022-09-24,Norte,Pix
5160,Tablet Vision10,Tablets,2589.73,5,2022-06-19,Sul,Cartão
5161,Câmera ZoomX,Câmeras,4188.78,5,2022-03-16,Sul,Pix
5162,Fone Bluetooth Pro,Acessórios,3179.17,1,2022-11-23,Sul,Pix
5163,SSD 1TB,Armazenamento,3650.89,2,2022-07-11,Nordeste,Cartão
5164,Tablet Vision10,Tablets,1816.79,4,2022-08-02,Centro-Oeste,Paypal
5165,SSD 1TB,Armazenamento,3913.75,5,2022-05-21,Sudeste,Caixa Tem
5166,Câmera ZoomX,Câmeras,3598.91,1,2022-09-19,Norte,Caixa Tem
5167,Teclado Gamer RGB,Periféricos,4415.96,4,2022-09-05,Nordeste,Caixa Tem
5168,HD Externo 2TB,Armazenamento,1090.89,1,2022-02-16,Sul,Cartão
5169,HD Externo 2TB,Armazenamento,4835.78,4,2022-06-03,Centro-Oeste,Paypal
5170,Mouse Ergonômico,Periféricos,728.71,5,2022-09-07,Norte,Boleto
5171,Mouse Ergonômico,Periféricos,1767.12,4,2022-04-25,Centro-Oeste,Boleto
5172,Teclado Gamer RGB,Periféricos,1582.64,4,2022-10-27,Sudeste,Caixa Tem
5173,SSD 1TB,Armazenamento,4349.27,1,2022-06-09,Nordeste,Cartão
5174,HD Externo 2TB,Armazenamento,4141.98,3,2022-04-06,Centro-Oeste,Cartão
5175,Monitor UltraWide,Monitores,402.54,2,2022-02-11,Norte,Caixa Tem
5176,Câmera ZoomX,Câmeras,2910.55,4,2022-11-15,Centro-Oeste,Caixa Tem
5177,Mouse Ergonômico,Periféricos,3294.45,3,2022-04-26,Norte,Cartão
5178,Teclado Gamer RGB,Periféricos,1763.25,1,2022-07-18,Nordeste,Cartão
5179,SSD 1TB,Armazenamento,4863.89,4,2022-04-29,Sul,Paypal
5180,Mouse Ergonômico,Periféricos,3821.88,5,2022-12-08,Centro-Oeste,Caixa Tem
5181,Monitor UltraWide,Monitores,2736.52,1,2022-03-24,Norte,Boleto
5182,Monitor UltraWide,Monitores,578.2,4,2022-09-14,Norte,Caixa Tem
5183,Câmera ZoomX,Câmeras,4493.11,4,2022-11-08,Nordeste,Pix
5184,HD Externo 2TB,Armazenamento,2000.4,1,2022-06-06,Sudeste,Caixa Tem
5185,SSD 1TB,Armazenamento,2521.54,2,2022-03-15,Centro-Oeste,Caixa Tem
5186,Fone Bluetooth Pro,Acessórios,2261.11,2,2022-07-21,Norte,Boleto
5187,Mouse Ergonômico,Periféricos,1073.08,2,2022-01-13,Norte,Caixa Tem
5188,Monitor UltraWide,Monitores,1225.84,4,2022-06-19,Sul,Caixa Tem
5189,Monitor UltraWide,Monitores,253.5,4,2022-04-09,Sudeste,Pix
5190,Tablet Vision10,Tablets,1928.78,3,2022-06-28,Nordeste,Caixa Tem
5191,Smartwatch X200,Wearables,4297.31,2,2022-06-27,Norte,Caixa Tem
5192,Teclado Gamer RGB,Periféricos,3490.57,2,2022-05-28,Norte,Caixa Tem
5193,Câmera ZoomX,Câmeras,761.84,3,2022-03-16,Norte,Caixa Tem
5194,Monitor UltraWide,Monitores,219.53,2,2022-06-10,Norte,Boleto
5195,HD Externo 2TB,Armazenamento,1099.58,4,2022-07-03,Norte,Boleto
5196,Teclado Gamer RGB,Periféricos,451.69,4,2022-01-04,Centro-Oeste,Caixa Tem
5197,Teclado Gamer RGB,Periféricos,4638.86,2,2022-09-18,Sudeste,Caixa Tem
5198,Monitor UltraWide,Monitores,1566.63,3,2022-04-02,Sul,Caixa Tem
5199,Fone Bluetooth Pro,Acessórios,461.01,5,2022-11-08,Norte,Boleto
5200,Monitor UltraWide,Monitores,3657.25,4,2022-04-19,Sul,Cartão
5201,Monitor UltraWide,Monitores,4144.19,1,2022-05-15,Norte,Caixa Tem
5202,Mouse Ergonômico,Periféricos,3119.57,5,2022-09-25,Nordeste,Boleto
5203,Câmera ZoomX,Câmeras,2458.2,2,2022-10-09,Nordeste,Cartão
5204,Câmera ZoomX,Câmeras,1848.39,5,2022-08-03,Norte,Caixa Tem
5205,Câmera ZoomX,Câmeras,3071.76,2,2022-04-06,Sudeste,Caixa Tem
5206,Tablet Vision10,Tablets,4841.47,4,2022-10-15,Nordeste,Pix
5207,Monitor UltraWide,Monitores,4211.45,4,2022-07-02,Sudeste,Caixa Tem
5208,Monitor UltraWide,Monitores,3841.17,4,2022-03-04,Sul,Caixa Tem
5209,Teclado Gamer RGB,Periféricos,1325.46,5,2022-06-08,Centro-Oeste,Caixa Tem
5210,SSD 1TB,Armazenamento,586.16,4,2022-05-01,Sul,Caixa Tem
5211,Notebook Turbo14,Computadores,528.56,3,2022-10-22,Centro-Oeste,Caixa Tem
5212,Fone Bluetooth Pro,Acessórios,3740.82,5,2022-11-18,Nordeste,Caixa Tem
5213,Fone Bluetooth Pro,Acessórios,1527.18,1,2022-07-03,Centro-Oeste,Caixa Tem
5214,Mouse Ergonômico,Periféricos,986.05,2,2022-02-01,Norte,Pix
5215,Fone Bluetooth Pro,Acessórios,3732.38,2,2022-01-20,Centro-Oeste,Caixa Tem
5216,HD Externo 2TB,Armazenamento,3667.04,4,2022-04-01,Sudeste,Caixa Tem
5217,Smartwatch X200,Wearables,1539.34,1,2022-12-31,Sul,Cartão
5218,Teclado Gamer RGB,Periféricos,2219.14,5,2022-02-08,Sul,Caixa Tem
5219,HD Externo 2TB,Armazenamento,1582.59,2,2022-04-02,Norte,Caixa Tem
5220,Teclado Gamer RGB,Periféricos,4256.28,1,2022-10-26,Sudeste,Caixa Tem
5221,Mouse Ergonômico,Periféricos,3721.55,5,2022-12-26,Nordeste,Pix
5222,Smartwatch X200,Wearables,527.38,3,2022-09-16,Sudeste,Paypal
5223,HD Externo 2TB,Armazenamento,1058.51,5,2022-07-07,Centro-Oeste,Caixa Tem
5224,HD Externo 2TB,Armazenamento,2468.88,1,2022-08-04,Sul,Paypal
5225,Tablet Vision10,Tablets,778.94,2,2022-10-27,Sudeste,Pix
5226,Teclado Gamer RGB,Periféricos,2515.09,1,2022-05-21,Sudeste,Pix
5227,Smartwatch X200,Wearables,2618.32,5,2022-12-07,Nordeste,Caixa Tem
5228,Notebook Turbo14,Computadores,1616.19,3,2022-06-08,Centro-Oeste,Pix
5229,Câmera ZoomX,Câmeras,4440.97,5,2022-04-02,Nordeste,Caixa Tem
5230,Mouse Ergonômico,Periféricos,4881.8,1,2022-02-08,Nordeste,Caixa Tem
5231,Teclado Gamer RGB,Periféricos,558.09,5,2022-08-31,Centro-Oeste,Caixa Tem
5232,SSD 1TB,Armazenamento,3708.26,5,2022-02-24,Sul,Pix
5233,Monitor UltraWide,Monitores,2237.81,3,2022-09-05,Sul,Paypal
5234,SSD 1TB,Armazenamento,4035.47,4,2022-04-01,Norte,Caixa Tem
5235,Smartwatch X200,Wearables,1043.9,1,2022-10-25,Nordeste,Boleto
5236,Câmera ZoomX,Câmeras,3442.48,1,2022-12-30,Sul,Boleto
5237,Câmera ZoomX,Câmeras,2991.79,3,2022-08-05,Sudeste,Cartão
5238,Monitor UltraWide,Monitores,4444.7,5,2022-02-21,Norte,Caixa Tem
5239,Monitor UltraWide,Monitores,2055.97,3,2022-08-16,Norte,Boleto
5240,Notebook Turbo14,Computadores,3390.2,3,2022-06-18,Nordeste,Caixa Tem
5241,HD Externo 2TB,Armazenamento,3705.02,5,2022-01-20,Centro-Oeste,Boleto
5242,Câmera ZoomX,Câmeras,1938.48,3,2022-01-21,Nordeste,Boleto
5243,Câmera ZoomX,Câmeras,2417.72,2,2022-10-23,Nordeste,Cartão
5244,Fone Bluetooth Pro,Acessórios,1888.46,3,2022-05-09,Norte,Caixa Tem
5245,Monitor UltraWide,Monitores,3900.19,5,2022-04-19,Centro-Oeste,Caixa Tem
5246,Smartwatch X200,Wearables,3090.84,1,2022-10-13,Nordeste,Caixa Tem
5247,Notebook Turbo14,Computadores,2670.61,4,2022-09-09,Norte,Caixa Tem
5248,HD Externo 2TB,Armazenamento,2689.73,2,2022-12-19,Sudeste,Caixa Tem
5249,SSD 1TB,Armazenamento,2404.0,4,2022-02-04,Centro-Oeste,Caixa Tem
5250,SSD 1TB,Armazenamento,274.71,5,2022-10-16,Sul,Boleto
5251,Mouse Ergonômico,Periféricos,4781.93,3,2022-12-13,Nordeste,Cartão
5252,SSD 1TB,Armazenamento,1865.47,4,2022-01-13,Nordeste,Cartão
5253,Smartwatch X200,Wearables,897.96,5,2022-05-05,Nordeste,Pix
5254,Notebook Turbo14,Computadores,756.48,5,2022-10-16,Nordeste,Caixa Tem
5255,Notebook Turbo14,Computadores,1678.57,5,2022-06-22,Centro-Oeste,Pix
5256,Mouse Ergonômico,Periféricos,2782.96,3,2022-02-08,Centro-Oeste,Caixa Tem
5257,Smartwatch X200,Wearables,3996.54,2,2022-04-13,Nordeste,Caixa Tem
5258,Tablet Vision10,Tablets,1012.41,1,2022-05-02,Sul,Pix
5259,HD Externo 2TB,Armazenamento,3070.87,3,2022-11-15,Sul,Paypal
5260,Mouse Ergonômico,Periféricos,2085.55,1,2022-01-19,Sudeste,Caixa Tem
5261,Câmera ZoomX,Câmeras,4376.2,5,2022-07-19,Sudeste,Paypal
5262,Monitor UltraWide,Monitores,2716.4,1,2022-09-18,Centro-Oeste,Caixa Tem
5263,Tablet Vision10,Tablets,2013.96,5,2022-05-20,Centro-Oeste,Caixa Tem
5264,Tablet Vision10,Tablets,1904.73,5,2022-08-27,Nordeste,Boleto
5265,Teclado Gamer RGB,Periféricos,1485.44,3,2022-12-27,Sudeste,Caixa Tem
5266,Notebook Turbo14,Computadores,4719.56,5,2022-02-02,Nordeste,Caixa Tem
5267,Notebook Turbo14,Computadores,2148.62,5,2022-11-02,Norte,Cartão
5268,Monitor UltraWide,Monitores,2893.55,3,2022-11-18,Norte,Pix
5269,Notebook Turbo14,Computadores,538.21,2,2022-07-26,Centro-Oeste,Caixa Tem
5270,Mouse Ergonômico,Periféricos,1186.72,3,2022-02-27,Nordeste,Cartão
5271,Teclado Gamer RGB,Periféricos,4004.12,2,2022-04-20,Norte,Caixa Tem
5272,Monitor UltraWide,Monitores,4086.58,3,2022-08-03,Nordeste,Boleto
5273,Fone Bluetooth Pro,Acessórios,4236.82,2,2022-01-16,Sudeste,Pix
5274,Mouse Ergonômico,Periféricos,2970.09,2,2022-12-06,Norte,Caixa Tem
5275,Mouse Ergonômico,Periféricos,3139.6,3,2022-10-14,Sudeste,Caixa Tem
5276,Câmera ZoomX,Câmeras,1781.53,2,2022-05-01,Sudeste,Pix
5277,Smartwatch X200,Wearables,4493.0,2,2022-11-14,Nordeste,Caixa Tem
5278,Smartwatch X200,Wearables,2780.3,2,2022-03-27,Sudeste,Caixa Tem
5279,Monitor UltraWide,Monitores,1973.39,5,2022-07-23,Nordeste,Caixa Tem
5280,SSD 1TB,Armazenamento,3483.89,1,2022-07-10,Centro-Oeste,Caixa Tem
5281,SSD 1TB,Armazenamento,1952.26,3,2022-04-02,Norte,Boleto
5282,Monitor UltraWide,Monitores,1610.7,3,2022-10-18,Sul,Cartão
5283,Teclado Gamer RGB,Periféricos,746.87,3,2022-01-28,Nordeste,Boleto
5284,Tablet Vision10,Tablets,3123.52,2,2022-08-04,Nordeste,Caixa Tem
5285,Notebook Turbo14,Computadores,763.51,4,2022-09-09,Sul,Caixa Tem
5286,Monitor UltraWide,Monitores,1589.11,3,2022-04-27,Norte,Caixa Tem
5287,Monitor UltraWide,Monitores,4062.04,2,2022-06-04,Nordeste,Pix
5288,Mouse Ergonômico,Periféricos,489.37,1,2022-12-13,Norte,Cartão
5289,Fone Bluetooth Pro,Acessórios,3122.66,3,2022-11-05,Sudeste,Caixa Tem
5290,HD Externo 2TB,Armazenamento,4328.36,5,2022-05-30,Sudeste,Paypal
